iPS_DF_4.7_ENCDO592CQV_ENCFF500VCT	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF500VCT.se.bam
brain_ENCDO879HSH_ENCFF232ESJ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF232ESJ.se.bam
pancreas_ENCDO424HVB_ENCFF219VNL	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF219VNL.se.bam
CD8-positive,_alpha-beta_T_cell_ENCDO412QUR_ENCFF376DAI	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF376DAI.se.bam
muscle_of_trunk_ENCDO920LST_ENCFF199QGQ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF199QGQ.se.bam
kidney_ENCDO920LST_ENCFF402NGG	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF402NGG.se.bam
mesendoderm_ENCDO000AAW_ENCFF585KAH	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF585KAH.se.bam
common_myeloid_progenitor,_CD34-positive_ENCDO410ZKA_ENCFF335FAH	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF335FAH.se.bam,/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF536VIM.se.bam
iPS_DF_6.9_ENCDO592CQV_ENCFF138HXB	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF138HXB.se.bam
renal_pelvis_ENCDO380HQH_ENCFF321HUE	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF321HUE.se.bam
stomach_ENCDO859GXV_ENCFF776XPV	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF776XPV.se.bam
right_kidney_ENCDO119ASK_ENCFF549PCJ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF549PCJ.se.bam
muscle_of_leg_ENCDO676JUB_ENCFF586FPS	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF586FPS.se.bam
right_kidney_ENCDO633IHH_ENCFF860UIJ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF860UIJ.se.bam
muscle_of_arm_ENCDO597UXW_ENCFF969UXJ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF969UXJ.se.bam
iPS_DF_19.11_ENCDO592CQV_ENCFF966PEX	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF966PEX.se.bam
fibroblast_of_skin_of_abdomen_ENCDO576LXR_ENCFF906YYA	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF906YYA.se.bam
muscle_of_arm_ENCDO220PYT_ENCFF820COE	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF820COE.se.bam
right_kidney_ENCDO814BQX_ENCFF094CNE	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF094CNE.se.bam
right_renal_pelvis_ENCDO513BVP_ENCFF341WBU	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF341WBU.se.bam
common_myeloid_progenitor,_CD34-positive_ENCDO028NGF_ENCFF865HPC	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF865HPC.se.bam
natural_killer_cell_ENCDO028NGF_ENCFF506IQQ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF506IQQ.se.bam
B_cell_ENCDO579CCQ_ENCFF448DRO	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF448DRO.se.bam
spleen_ENCDO307OVZ_ENCFF708RJG	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF708RJG.se.bam
muscle_of_back_ENCDO024JHT_ENCFF248RKK	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF248RKK.se.bam
left_lung_ENCDO766MZV_ENCFF297HMW	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF297HMW.se.bam
common_myeloid_progenitor,_CD34-positive_ENCDO950XTR_ENCFF059UCD	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF059UCD.se.bam
stomach_ENCDO613NXA_ENCFF620LNU	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF620LNU.se.bam
renal_cortex_interstitium_ENCDO380HQH_ENCFF857XLA	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF857XLA.se.bam
adrenal_gland_ENCDO132ASK_ENCFF836PAN	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF836PAN.se.bam
CD14-positive_monocyte_ENCDO190HXC_ENCFF839VOM	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF839VOM.se.bam
fibroblast_of_upper_back_skin_ENCDO576LXR_ENCFF833CAL	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF833CAL.se.bam
forelimb_muscle_ENCDO012PVK_ENCFF513HSP	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF513HSP.se.bam
foreskin_fibroblast_ENCDO686OPO_ENCFF598YNL	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF598YNL.se.bam
fibroblast_of_skin_of_abdomen_ENCDO576LXR_ENCFF013DZG	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF013DZG.se.bam
large_intestine_ENCDO605ZCF_ENCFF210TLM	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF210TLM.se.bam
muscle_of_arm_ENCDO148CGW_ENCFF898ZLX	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF898ZLX.se.bam
hindlimb_muscle_ENCDO249ZDZ_ENCFF028KIR	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF028KIR.se.bam
common_myeloid_progenitor,_CD34-positive_ENCDO642MQK_ENCFF608DQL	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF608DQL.se.bam
muscle_of_back_ENCDO220PYT_ENCFF486CBC	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF486CBC.se.bam
fibroblast_of_skin_of_back_ENCDO597UXW_ENCFF486ECD	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF486ECD.se.bam
foreskin_keratinocyte_ENCDO047TBB_ENCFF518UKM	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF518UKM.se.bam
CD8-positive,_alpha-beta_T_cell_ENCDO190HXC_ENCFF373EQD	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF373EQD.se.bam
fibroblast_of_skin_of_left_quadriceps_ENCDO576LXR_ENCFF156CPF	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF156CPF.se.bam
trophoblast_cell_ENCDO000AAW_ENCFF235GOT	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF235GOT.se.bam
muscle_of_trunk_ENCDO555CMC_ENCFF268CMB	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF268CMB.se.bam
muscle_of_leg_ENCDO597UXW_ENCFF408FZW	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF408FZW.se.bam
foreskin_melanocyte_ENCDO686OPO_ENCFF734JYI	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF734JYI.se.bam
muscle_of_arm_ENCDO594VTA_ENCFF090RIU	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF090RIU.se.bam
hematopoietic_multipotent_progenitor_cell_ENCDO579CCQ_ENCFF688ECY	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF688ECY.se.bam
muscle_of_arm_ENCDO837QWL_ENCFF630SOA	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF630SOA.se.bam
lung_ENCDO440SUR_ENCFF639GOO	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF639GOO.se.bam
muscle_of_leg_ENCDO148CGW_ENCFF585QKS	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF585QKS.se.bam
adrenal_gland_ENCDO226BUZ_ENCFF845RAP	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF845RAP.se.bam
muscle_of_leg_ENCDO220PYT_ENCFF542IEJ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF542IEJ.se.bam
adrenal_gland_ENCDO676JUB_ENCFF161KLF	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF161KLF.se.bam
CD4-positive,_alpha-beta_T_cell_ENCDO028NGF_ENCFF954CKW	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF954CKW.se.bam
fibroblast_of_skin_of_right_biceps_ENCDO576LXR_ENCFF623ERH	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF623ERH.se.bam
muscle_of_leg_ENCDO859GXV_ENCFF323LGU	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF323LGU.se.bam
foreskin_keratinocyte_ENCDO686OPO_ENCFF218LFH	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF218LFH.se.bam
muscle_of_back_ENCDO148CGW_ENCFF558JXN	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF558JXN.se.bam
muscle_of_arm_ENCDO204QQF_ENCFF454RWN	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF454RWN.se.bam
left_renal_pelvis_ENCDO378UAU_ENCFF803HRW	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF803HRW.se.bam
T-cell_ENCDO685OXD_ENCFF152MXL	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF152MXL.se.bam
renal_cortex_interstitium_ENCDO076OLG_ENCFF942XVR	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF942XVR.se.bam
foreskin_melanocyte_ENCDO047TBB_ENCFF768NBD	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF768NBD.se.bam
kidney_ENCDO319EMZ_ENCFF595HKX	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF595HKX.se.bam
left_renal_pelvis_ENCDO513BVP_ENCFF073KIB	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF073KIB.se.bam
muscle_of_back_ENCDO676JUB_ENCFF536UYG	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF536UYG.se.bam
renal_cortex_interstitium_ENCDO014CNM_ENCFF960ADG	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF960ADG.se.bam
right_renal_cortex_interstitium_ENCDO513BVP_ENCFF365PIK	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF365PIK.se.bam
fibroblast_of_skin_of_scalp_ENCDO576LXR_ENCFF351UST	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF351UST.se.bam
B_cell_ENCDO190HXC_ENCFF111HWL	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF111HWL.se.bam
small_intestine_ENCDO058AAA_ENCFF058UUA	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF058UUA.se.bam
heart_ENCDO778DGP_ENCFF728KAJ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF728KAJ.se.bam
stomach_ENCDO375VTO_ENCFF164BAR	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF164BAR.se.bam
right_lung_ENCDO453STB_ENCFF502ZYO	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF502ZYO.se.bam
right_kidney_ENCDO607LOS_ENCFF377NGB	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF377NGB.se.bam
spinal_cord_ENCDO220PYT_ENCFF578GYU	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF578GYU.se.bam
fibroblast_of_upper_back_skin_ENCDO576LXR_ENCFF413DAA	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF413DAA.se.bam
left_kidney_ENCDO863JOG_ENCFF428CUP	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF428CUP.se.bam
fibroblast_of_skin_of_left_biceps_ENCDO576LXR_ENCFF720NZB	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF720NZB.se.bam
renal_pelvis_ENCDO014CNM_ENCFF958HRC	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF958HRC.se.bam
placenta_ENCDO342PFI_ENCFF765VXQ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF765VXQ.se.bam
muscle_of_back_ENCDO597UXW_ENCFF115MZE	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF115MZE.se.bam
right_renal_pelvis_ENCDO327QNA_ENCFF602RBS	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF602RBS.se.bam
right_renal_cortex_interstitium_ENCDO327QNA_ENCFF576OOA	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF576OOA.se.bam
muscle_of_arm_ENCDO817EKT_ENCFF202XOO	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF202XOO.se.bam
small_intestine_ENCDO607LOS_ENCFF363IHE	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF363IHE.se.bam
large_intestine_ENCDO350ZUK_ENCFF210IXX	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF210IXX.se.bam
spinal_cord_ENCDO814BQX_ENCFF765CIP	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF765CIP.se.bam
spinal_cord_ENCDO076OLG_ENCFF377FXH	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF377FXH.se.bam
large_intestine_ENCDO766MZV_ENCFF272RKC	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF272RKC.se.bam
placenta_ENCDO527XLA_ENCFF950EWA	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF950EWA.se.bam
foreskin_fibroblast_ENCDO047TBB_ENCFF487RHE	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF487RHE.se.bam
fibroblast_of_skin_of_left_biceps_ENCDO576LXR_ENCFF083SBJ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF083SBJ.se.bam
left_renal_cortex_interstitium_ENCDO378UAU_ENCFF559KDW	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF559KDW.se.bam
left_lung_ENCDO608XKS_ENCFF166JAS	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF166JAS.se.bam
thymus_ENCDO859GXV_ENCFF619BOF	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF619BOF.se.bam
large_intestine_ENCDO607LOS_ENCFF037BZG	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF037BZG.se.bam
IMR-90_ENCDO000AAX_ENCFF618FFB	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF618FFB.se.bam
thymus_ENCDO863JOG_ENCFF865ZQX	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF865ZQX.se.bam
muscle_of_arm_ENCDO576LXR_ENCFF747FOT	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF747FOT.se.bam
lung_ENCDO023VAX_ENCFF120WIS	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF120WIS.se.bam
adrenal_gland_ENCDO355UBP_ENCFF036WRM	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF036WRM.se.bam
stomach_ENCDO863JOG_ENCFF388EVJ	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF388EVJ.se.bam
brain_ENCDO175TGB_ENCFF430OPN	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF430OPN.se.bam
lung_ENCDO936EIF_ENCFF296BZD	/oak/stanford/groups/engreitz/Users/kmualim/ABC_data/ENCFF296BZD.se.bam
